root_id,hemisphere,type,column_id,x,y,p,q,annotation_v3_1_0_type,type_match,lens_index,retinal_direction,experimental_screen_transform
720575940607288843,right,T5d,16,-2,-16,-6,-10,T5d,True,,,
720575940607301554,left,T4c,585,-1,-23,-11,-12,T4c,True,,,
720575940607307442,left,T4d,483,2,-7,-6,-1,T4d,True,,,
720575940607313675,left,T5a,218,2,10,3,7,T5a,True,,,
720575940607321353,right,T4a,261,-1,13,7,6,T4a,True,,,
720575940607334869,left,T4a,607,1,18,8,10,T4a,True,,,
720575940607336626,left,T5b,60,-8,8,12,-4,T5b,True,,,
720575940607344476,left,T4d,129,0,-13,-7,-6,T4d,True,,,
720575940607353801,right,T4b,686,5,-22,-16,-6,T4b,True,,,
720575940607361545,right,T4b,369,5,-5,-8,3,T4b,True,,,
720575940607363593,left,T4d,499,5,10,0,10,T4d,True,,,
720575940607364617,left,T5b,113,-2,4,4,0,T5b,True,,,
720575940607369650,left,T4a,111,2,-24,-14,-10,T4a,True,,,
720575940607390219,left,T4c,16,-2,-16,-6,-10,T4c,True,,,
720575940607411842,left,T4d,670,5,5,-3,8,T4d,True,,,
720575940607415817,left,T5d,78,2,20,8,12,T5d,True,,,
720575940607462274,left,T4d,547,-1,21,11,10,T4d,True,,,
720575940607463369,right,T4a,217,6,15,1,14,T4a,True,,,
720575940607474098,left,T4b,277,7,-3,-9,6,T4b,True,,,
720575940607508169,left,T5a,8,-4,26,17,9,T5a,True,,,
720575940607509890,left,T5d,582,-1,23,12,11,T5d,True,,,
720575940607515522,left,T4c,468,-3,11,8,3,T4c,True,,,
720575940607583939,right,T5b,85,4,-22,-15,-7,T5b,True,,,
720575940607589042,left,T4a,303,-5,22,16,6,T4a,True,,,
720575940607593858,left,T5c,655,6,-1,-7,6,T5c,True,,,
720575940607596162,left,T4c,458,5,0,-5,5,T4c,True,,,
720575940607599305,left,T5b,70,-4,21,14,7,T5b,True,,,
720575940607607170,left,T4b,635,6,-6,-9,3,T4b,True,,,
720575940607612290,left,T5c,618,-1,24,13,11,T5c,True,,,
720575940607613314,left,T5c,330,3,3,-2,5,T5c,True,,,
720575940607619541,left,T5b,30,6,16,2,14,T5b,True,,,
720575940607627868,right,T5c,510,-2,11,7,4,T5c,True,,,
720575940607632306,right,T4c,728,7,12,-1,13,T4c,True,,,
720575940607652738,left,T4d,718,-5,24,17,7,T4d,True,,,
720575940607656882,left,T4c,187,3,21,7,14,T4c,True,,,
720575940607662037,right,T4d,420,6,-3,-8,5,T4d,True,,,
720575940607664585,left,T4c,28,5,6,-2,8,T4c,True,,,
720575940607678594,left,T5b,695,-6,10,11,-1,T5b,True,,,
720575940607683017,left,T4d,121,-8,4,10,-6,T4d,True,,,
720575940607685387,right,T5a,552,4,-1,-5,4,T5a,True,,,
720575940607688393,right,T5b,380,-1,29,15,14,T5b,True,,,
720575940607702876,right,T4c,462,-1,18,10,8,T4c,True,,,
720575940607708873,left,T4a,234,1,3,0,3,T4a,True,,,
720575940607762354,right,T5c,541,-4,14,11,3,T5c,True,,,
720575940607784405,right,T4c,546,3,6,0,6,T4c,True,,,
720575940607786114,left,T4c,707,-2,25,14,11,T4c,True,,,
720575940607786251,right,T5c,661,-3,14,10,4,T5c,True,,,
720575940607814106,right,T4a,470,4,-9,-9,0,T4a,True,,,
720575940607814665,right,T4a,501,1,2,0,2,T4a,True,,,
720575940607825842,left,T5c,718,-5,24,17,7,T5c,True,,,
720575940607827657,right,T5c,563,5,-13,-12,-1,T5c,True,,,
720575940607851977,left,T4a,494,0,29,14,15,T4a,True,,,
720575940607859804,right,T5b,552,4,-1,-5,4,T5b,True,,,
720575940607866313,left,T4d,756,5,20,5,15,T4d,True,,,
720575940607867593,left,T4b,442,-5,25,17,8,T4b,True,,,
720575940607868873,left,T4c,503,3,17,5,12,T4c,True,,,
720575940607902682,right,T4a,459,5,-3,-7,4,T4a,True,,,
720575940607934300,left,T4b,164,-1,-2,0,-2,T4b,True,,,
720575940607955723,right,T4c,373,1,-21,-12,-9,T4c,True,,,
720575940607961283,right,T4d,324,3,24,9,15,T4d,True,,,
720575940607986115,left,T4c,79,2,1,-2,3,T4c,True,,,
720575940607987395,right,T4b,56,1,-13,-8,-5,T4b,True,,,
720575940607988146,left,T4b,305,-7,4,9,-5,T4b,True,,,
720575940607990658,left,T4d,154,-8,0,8,-8,T4d,True,,,
720575940607990914,left,T4d,275,-8,-1,7,-8,T4d,True,,,
720575940608020931,right,T5d,5,-1,16,9,7,T5d,True,,,
720575940608036803,left,T4c,157,-1,-7,-3,-4,T4c,True,,,
720575940608041923,right,T5d,197,0,-20,-10,-10,T5d,True,,,
720575940608049419,right,T4b,156,-9,1,9,-8,T4b,True,,,
720575940608082645,left,T4d,79,2,1,-2,3,T4d,True,,,
720575940608085771,right,T4c,61,-4,-4,2,-6,T4c,True,,,
720575940608115418,right,T4b,213,3,-4,-5,1,T4b,True,,,
720575940608119770,right,T4b,766,2,-4,-4,0,T4b,True,,,
720575940608148316,left,T5c,296,1,-18,-10,-8,T5c,True,,,
720575940608155605,left,T5c,727,7,6,-4,10,T5c,True,,,
720575940608162652,right,T5b,143,-4,16,12,4,T5b,True,,,
720575940608173916,right,T4b,741,-2,-14,-5,-9,T4b,True,,,
720575940608209842,left,T5a,643,6,14,1,13,T5a,True,,,
720575940608221252,left,T4d,614,-2,-8,-2,-6,T4d,True,,,
720575940608244316,right,T5d,426,-3,0,3,-3,T5d,True,,,
720575940608246281,right,T5d,85,4,-22,-15,-7,T5d,True,,,
720575940608253379,right,T4d,509,-4,10,9,1,T4d,True,,,
720575940608253961,right,T5c,255,-6,-13,-1,-12,T5c,True,,,
720575940608257754,right,T4a,213,3,-4,-5,1,T4a,True,,,
720575940608259970,left,T4a,80,4,13,2,11,T4a,True,,,
720575940608262106,right,T4a,77,2,-5,-5,0,T4a,True,,,
720575940608276233,right,T5b,528,2,7,1,6,T5b,True,,,
720575940608278537,right,T4b,423,3,-18,-12,-6,T4b,True,,,
720575940608288523,right,T4a,758,5,-1,-6,5,T4a,True,,,
720575940608302601,left,T5b,520,-2,-22,-9,-13,T5b,True,,,
720575940608305500,right,T4a,466,1,14,6,8,T4a,True,,,
720575940608317362,right,T4c,563,5,-13,-12,-1,T4c,True,,,
720575940608334345,right,T5b,279,-4,8,8,0,T5b,True,,,
720575940608336732,left,T4d,27,0,-25,-13,-12,T4d,True,,,
720575940608343305,right,T5c,539,-6,15,13,2,T5c,True,,,
720575940608350556,left,T5b,171,6,-20,-16,-4,T5b,True,,,
720575940608350731,right,T5c,326,2,16,6,10,T5c,True,,,
720575940608352690,right,T4b,98,-1,-12,-5,-7,T4b,True,,,
720575940608362076,right,T4c,344,-2,-15,-6,-9,T4c,True,,,
720575940608363531,right,T4a,198,6,2,-5,7,T4a,True,,,
720575940608383324,left,T5a,623,1,13,5,8,T5a,True,,,
720575940608386827,right,T5a,152,3,-15,-11,-4,T5a,True,,,
720575940608391691,right,T4a,44,5,-10,-10,0,T4a,True,,,
720575940608394249,right,T4c,299,-4,12,10,2,T4c,True,,,
720575940608395275,left,T5c,334,1,-26,-14,-12,T5c,True,,,
720575940608400139,right,T5b,703,-3,1,3,-2,T5b,True,,,
720575940608404235,right,T5a,703,-3,1,3,-2,T5a,True,,,
720575940608404747,right,T5c,538,-4,1,4,-3,T5c,True,,,
720575940608405515,right,T5d,731,-6,9,10,-1,T5d,True,,,
720575940608408282,right,T4c,665,7,-2,-8,6,T4c,True,,,
720575940608419676,left,T5c,619,-4,-19,-6,-13,T5c,True,,,
720575940608442379,right,T5d,102,3,13,3,10,T5d,True,,,
720575940608453212,left,T4b,83,2,-21,-13,-8,T4b,True,,,
720575940608454236,left,T4c,436,0,-15,-8,-7,T4c,True,,,
720575940608472797,right,T5b,58,3,12,3,9,T5b,True,,,
720575940608474123,left,T4c,768,3,5,-1,6,T4c,True,,,
720575940608486921,right,T5d,778,4,25,8,17,T5d,True,,,
720575940608492299,right,T5b,370,-3,21,13,8,T5b,True,,,
720575940608498955,right,T4a,440,1,23,10,13,T4a,True,,,
720575940608511068,right,T4a,525,-1,-20,-9,-11,T4a,True,,,
720575940608519689,right,T4c,214,-5,3,6,-3,T4c,True,,,
720575940608528341,right,T5a,687,-6,-3,4,-7,T5a,True,,,
720575940608535876,right,T5d,630,4,8,0,8,T5d,True,,,
720575940608559369,left,T4a,547,-1,21,11,10,T4a,True,,,
720575940608562185,right,T5d,670,5,5,-3,8,T5d,True,,,
720575940608562187,left,T4b,283,-4,4,6,-2,T4b,True,,,
720575940608572764,left,T4c,236,-1,4,3,1,T4c,True,,,
720575940608584457,left,T4c,657,-2,-25,-11,-14,T4c,True,,,
720575940608585993,right,T4c,791,-1,-28,-13,-15,T4c,True,,,
720575940608618197,right,T4a,114,2,-13,-9,-4,T4a,True,,,
720575940608623115,right,T4a,172,1,22,10,12,T4a,True,,,
720575940608632329,left,T5d,683,2,6,1,5,T5d,True,,,
720575940608650507,right,T4b,603,-3,-23,-9,-14,T4b,True,,,
720575940608661187,right,T5c,112,-6,1,6,-5,T5c,True,,,
720575940608667605,right,T5a,299,-4,12,10,2,T5a,True,,,
720575940608668867,right,T5a,628,0,0,0,0,T5a,True,,,
720575940608669379,right,T5b,479,-2,10,7,3,T5b,True,,,
720575940608675932,left,T4d,700,5,15,2,13,T4d,True,,,
720575940608681993,left,T4b,424,-3,-2,2,-4,T4b,True,,,
720575940608694795,right,T4b,709,-2,-24,-10,-14,T4b,True,,,
720575940608695817,left,T4a,497,6,1,-6,7,T4a,True,,,
720575940608697412,right,T4c,224,0,5,2,3,T4c,True,,,
720575940608698121,left,T5c,9,4,9,0,9,T5c,True,,,
720575940608708309,right,T4d,216,2,19,7,12,T4d,True,,,
720575940608710492,left,T5b,292,-4,18,13,5,T5b,True,,,
720575940608720137,right,T4a,403,-2,-12,-4,-8,T4a,True,,,
720575940608720597,left,T5c,289,-1,11,6,5,T5c,True,,,
720575940608724163,right,T5a,328,5,-9,-10,1,T5a,True,,,
720575940608729097,right,T5a,296,1,-18,-10,-8,T5a,True,,,
720575940608739164,left,T4a,618,-1,24,13,11,T4a,True,,,
720575940608749010,left,T5a,365,4,7,-1,8,T5a,True,,,
720575940608756693,right,T4b,690,-7,-3,5,-8,T4b,True,,,
720575940608760843,right,T4c,132,2,4,0,4,T4c,True,,,
720575940608763147,right,T5c,377,0,7,3,4,T5c,True,,,
720575940608781579,right,T4a,752,-2,7,5,2,T4a,True,,,
720575940608792026,right,T4d,205,5,-6,-8,2,T4d,True,,,
720575940608802569,left,T4b,619,-4,-19,-6,-13,T4b,True,,,
720575940608805444,left,T4d,431,-2,-10,-3,-7,T4d,True,,,
720575940608808149,left,T4a,524,4,-20,-14,-6,T4a,True,,,
720575940608811529,left,T5a,185,2,-11,-8,-3,T5a,True,,,
720575940608823253,left,T5d,619,-4,-19,-6,-13,T5d,True,,,
720575940608823765,left,T4d,467,-2,-20,-8,-12,T4d,True,,,
720575940608833628,left,T5a,784,-4,29,18,11,T5a,True,,,
720575940608846019,right,T4d,147,1,21,9,12,T4d,True,,,
720575940608850389,left,T5b,731,-6,9,10,-1,T5b,True,,,
720575940608851925,left,T5b,416,3,-8,-7,-1,T5b,True,,,
720575940608853003,left,T5a,204,5,-2,-6,4,T5a,True,,,
720575940608865803,left,T4c,582,-1,23,12,11,T4c,True,,,
720575940608872131,left,T4d,277,7,-3,-9,6,T4d,True,,,
720575940608872796,left,T5c,604,-1,-29,-14,-15,T5c,True,,,
720575940608884572,left,T4b,394,-7,-8,3,-11,T4b,True,,,
720575940608895427,right,T5a,86,-5,-7,1,-8,T5a,True,,,
720575940608896779,left,T5d,269,2,-19,-12,-7,T5d,True,,,
720575940608920075,right,T4b,14,0,-27,-14,-13,T4b,True,,,
720575940608924740,right,T4a,689,-2,18,11,7,T4a,True,,,
720575940608933212,left,T4a,129,0,-13,-7,-6,T4a,True,,,
720575940608933468,left,T4c,422,-7,-4,5,-9,T4c,True,,,
720575940608936149,left,T5b,85,4,-22,-15,-7,T5b,True,,,
720575940608936284,right,T4c,94,5,18,4,14,T4c,True,,,
720575940608947413,right,T4c,545,5,11,0,11,T4c,True,,,
720575940608947651,right,T5d,482,1,17,7,10,T5d,True,,,
720575940608953795,left,T5b,601,1,16,7,9,T5b,True,,,
720575940608954307,right,T5c,209,-3,-8,-1,-7,T5c,True,,,
720575940608962773,left,T4a,754,-1,-13,-6,-7,T4a,True,,,
720575940608967179,left,T5d,5,-1,16,9,7,T5d,True,,,
720575940608972739,left,T5c,31,0,16,8,8,T5c,True,,,
720575940608972995,right,T5c,415,6,12,0,12,T5c,True,,,
720575940608974787,left,T4a,662,2,-1,-3,2,T4a,True,,,
720575940608978012,left,T4d,707,-2,25,14,11,T4d,True,,,
720575940608998409,left,T5a,97,-5,2,6,-4,T5a,True,,,
720575940608999363,right,T4d,413,-2,-7,-2,-5,T4d,True,,,
720575940609000715,left,T4d,748,-4,20,14,6,T4d,True,,,
720575940609006857,right,T5a,139,1,-14,-8,-6,T5a,True,,,
720575940609008853,right,T4b,10,5,-15,-13,-2,T4b,True,,,
720575940609009877,right,T5a,670,5,5,-3,8,T5a,True,,,
720575940609026499,left,T4a,178,2,11,3,8,T4a,True,,,
720575940609035785,left,T5d,418,-2,15,9,6,T5d,True,,,
720575940609042955,right,T4c,767,1,28,13,15,T4c,True,,,
720575940609043925,right,T5b,57,6,-11,-12,1,T5b,True,,,
720575940609048075,left,T5d,715,4,10,1,9,T5d,True,,,
720575940609060107,left,T5c,753,-3,24,15,9,T5c,True,,,
720575940609062665,right,T4b,715,4,10,1,9,T4b,True,,,
720575940609068227,right,T5b,152,3,-15,-11,-4,T5b,True,,,
720575940609078723,right,T4d,285,6,-18,-15,-3,T4d,True,,,
720575940609083349,left,T4b,9,4,9,0,9,T4b,True,,,
720575940609097941,left,T5a,109,4,-5,-7,2,T5a,True,,,
720575940609104853,left,T4c,441,3,-16,-11,-5,T4c,True,,,
720575940609108316,right,T4c,675,-7,19,16,3,T4c,True,,,
720575940609113539,right,T5d,246,-4,15,11,4,T5d,True,,,
720575940609117451,left,T4d,303,-5,22,16,6,T4d,True,,,
720575940609123083,left,T4c,228,-7,1,7,-6,T4c,True,,,
720575940609135829,left,T4b,220,2,-6,-5,-1,T4b,True,,,
720575940609137877,left,T5a,57,6,-11,-12,1,T5a,True,,,
720575940609139907,left,T4d,300,4,-18,-13,-5,T4d,True,,,
720575940609154243,left,T5c,682,6,-8,-10,2,T5c,True,,,
720575940609160457,right,T5a,332,4,-26,-17,-9,T5a,True,,,
720575940609165833,left,T5a,37,1,5,1,4,T5a,True,,,
720575940609179913,left,T4b,693,-3,25,15,10,T4b,True,,,
720575940609193227,left,T4d,11,7,-14,-14,0,T4d,True,,,
720575940609195971,right,T5b,133,-3,20,13,7,T5b,True,,,
720575940609196739,left,T4b,98,-1,-12,-5,-7,T4b,True,,,
720575940609201347,right,T5b,655,6,-1,-7,6,T5b,True,,,
720575940609208412,right,T5d,786,-2,30,17,13,T5d,True,,,
720575940609224201,left,T4a,253,5,16,3,13,T4a,True,,,
720575940609226453,right,T5a,327,5,3,-4,7,T5a,True,,,
720575940609226709,right,T5a,770,5,4,-3,7,T5a,True,,,
720575940609228757,left,T5c,136,0,3,1,2,T5c,True,,,
720575940609232341,left,T5c,186,-1,26,14,12,T5c,True,,,
720575940609251523,right,T5b,458,5,0,-5,5,T5b,True,,,
720575940609259733,left,T5c,92,0,9,4,5,T5c,True,,,
720575940609263371,left,T5c,144,7,-11,-13,2,T5c,True,,,
720575940609264988,left,T5b,462,-1,18,10,8,T5b,True,,,
720575940609270830,left,T4a,545,5,11,0,11,T4a,True,,,
720575940609270979,left,T4c,23,-3,-16,-5,-11,T4c,True,,,
720575940609274819,right,T5c,203,3,-1,-4,3,T5c,True,,,
720575940609287945,left,T5a,357,4,17,4,13,T5a,True,,,
720575940609289155,left,T4a,563,5,-13,-12,-1,T4a,True,,,
720575940609289411,left,T5b,231,4,-12,-10,-2,T5b,True,,,
720575940609290947,left,T5d,525,-1,-20,-9,-11,T5d,True,,,
720575940609293660,right,T4b,162,-4,-2,3,-5,T4b,True,,,
720575940609295299,right,T5c,482,1,17,7,10,T5c,True,,,
720575940609301515,left,T4b,408,-6,-4,4,-8,T4b,True,,,
720575940609302062,left,T4b,96,1,-10,-6,-4,T4b,True,,,
720575940609306819,left,T5c,157,-1,-7,-3,-4,T5c,True,,,
720575940609310933,left,T5b,693,-3,25,15,10,T5b,True,,,
720575940609344866,right,T5c,571,0,-14,-7,-7,T5c,True,,,
720575940609351516,right,T5c,52,-1,-22,-10,-12,T5c,True,,,
720575940609360323,right,T5c,416,3,-8,-7,-1,T5c,True,,,
720575940609361621,right,T5d,650,-3,-25,-10,-15,T5d,True,,,
720575940609382921,right,T5d,310,2,22,9,13,T5d,True,,,
720575940609411779,left,T4b,690,-7,-3,5,-8,T4b,True,,,
720575940609420043,right,T4a,50,-2,21,12,9,T4a,True,,,
720575940609420072,left,T5c,204,5,-2,-6,4,T5c,True,,,
720575940609425347,right,T4a,499,5,10,0,10,T4a,True,,,
720575940609437397,left,T4c,785,8,3,-7,10,T4c,True,,,
720575940609443285,left,T4b,504,-2,9,6,3,T4b,True,,,
720575940609494485,left,T5b,585,-1,-23,-11,-12,T5b,True,,,
720575940609498325,left,T5a,670,5,5,-3,8,T5a,True,,,
720575940609499000,right,T4b,286,0,-24,-12,-12,T4b,True,,,
720575940609545155,left,T4d,298,-5,5,7,-2,T4d,True,,,
720575940609545411,left,T5d,558,-4,-21,-7,-14,T5d,True,,,
720575940609553476,right,T5b,221,-7,3,8,-5,T5b,True,,,
720575940609554185,left,T4a,386,-6,19,15,4,T4a,True,,,
720575940609562819,left,T4a,88,7,4,-5,9,T4a,True,,,
720575940609567957,left,T5c,410,-2,-2,1,-3,T5c,True,,,
720575940609572216,left,T4b,648,1,7,2,5,T4b,True,,,
720575940609574468,right,T4b,488,7,5,-5,10,T4b,True,,,
720575940609578702,right,T4a,183,-5,-15,-3,-12,T4a,True,,,
720575940609600580,right,T5b,204,5,-2,-6,4,T5b,True,,,
720575940609601092,right,T5b,420,6,-3,-8,5,T5b,True,,,
720575940609627460,left,T5b,531,1,0,-1,1,T5b,True,,,
720575940609631812,left,T5a,78,2,20,8,12,T5a,True,,,
720575940609633860,left,T4a,130,2,12,4,8,T4a,True,,,
720575940609635886,left,T5c,685,-5,-9,0,-9,T5c,True,,,
720575940609652548,right,T4d,710,4,-25,-17,-8,T4d,True,,,
720575940609653699,left,T4d,246,-4,15,11,4,T4d,True,,,
720575940609663812,right,T5b,242,-4,6,7,-1,T5b,True,,,
720575940609676739,left,T4d,536,3,4,-1,5,T4d,True,,,
720575940609683651,left,T4d,605,3,15,4,11,T4d,True,,,
720575940609709269,left,T4b,150,-8,5,10,-5,T4b,True,,,
720575940609711811,left,T5d,438,2,27,11,16,T5d,True,,,
720575940609721186,right,T4b,640,-1,-16,-7,-9,T4b,True,,,
720575940609739869,right,T4c,219,6,-4,-8,4,T4c,True,,,
720575940609740381,right,T4a,81,6,-2,-7,5,T4a,True,,,
720575940609743172,left,T5c,107,8,-2,-9,7,T5c,True,,,
720575940609744733,right,T4a,371,6,-5,-9,4,T4a,True,,,
720575940609751138,right,T4a,28,5,6,-2,8,T4a,True,,,
720575940609755843,left,T5a,609,-2,0,2,-2,T5a,True,,,
720575940609762094,right,T4b,703,-3,1,3,-2,T4b,True,,,
720575940609765643,left,T4b,133,-3,20,13,7,T4b,True,,,
720575940609772811,left,T4d,784,-4,29,18,11,T4d,True,,,
720575940609798130,right,T5a,127,0,15,7,8,T5a,True,,,
720575940609799778,right,T4b,470,4,-9,-9,0,T4b,True,,,
720575940609803989,right,T4a,189,6,13,0,13,T4a,True,,,
720575940609804245,right,T4b,189,6,13,0,13,T4b,True,,,
720575940609810013,right,T4b,268,7,-6,-10,4,T4b,True,,,
720575940609826884,right,T5d,333,0,-21,-11,-10,T5d,True,,,
720575940609832387,right,T4c,562,-5,-2,4,-6,T4c,True,,,
720575940609835332,right,T5d,103,7,9,-3,12,T5d,True,,,
720575940609843298,right,T4c,300,4,-18,-13,-5,T4c,True,,,
720575940609848021,left,T5b,227,-7,5,9,-4,T5b,True,,,
720575940609863492,left,T5a,615,-7,-7,3,-10,T5a,True,,,
720575940609889092,left,T4d,599,-1,9,5,4,T4d,True,,,
720575940609892363,left,T4a,665,7,-2,-8,6,T4a,True,,,
720575940609896459,right,T4d,524,4,-20,-14,-6,T4d,True,,,
720575940609896750,right,T5a,330,3,3,-2,5,T5a,True,,,
720575940609898308,right,T5c,9,4,9,0,9,T5c,True,,,
720575940609899844,right,T4d,87,1,11,4,7,T4d,True,,,
720575940609907298,right,T4b,107,8,-2,-9,7,T4b,True,,,
720575940609940178,left,T5c,592,3,-28,-17,-11,T5c,True,,,
720575940609942136,right,T4a,636,0,6,3,3,T4a,True,,,
720575940609943928,right,T5d,71,-2,-3,0,-3,T5d,True,,,
720575940609946066,left,T5d,632,3,-20,-13,-7,T5d,True,,,
720575940609966690,right,T5b,395,0,-22,-11,-11,T5b,True,,,
720575940609972578,right,T4b,220,2,-6,-5,-1,T4b,True,,,
720575940609978834,left,T4c,390,-6,-9,1,-10,T4c,True,,,
720575940609985860,right,T5b,459,5,-3,-7,4,T5b,True,,,
720575940609991236,left,T5a,505,6,-22,-17,-5,T5a,True,,,
720575940610047698,right,T4c,127,0,15,7,8,T4c,True,,,
720575940610051908,left,T5b,465,3,0,-3,3,T5b,True,,,
720575940610065614,right,T5c,177,-2,-1,1,-2,T5c,True,,,
720575940610070596,right,T5b,569,6,6,-3,9,T5b,True,,,
720575940610077635,left,T5d,305,-7,4,9,-5,T5d,True,,,
720575940610086264,right,T4b,717,2,-22,-13,-9,T4b,True,,,
720575940610100686,left,T5c,110,-7,0,7,-7,T5c,True,,,
720575940610118468,left,T5d,508,-5,11,10,1,T5d,True,,,
720575940610133966,left,T5a,772,1,12,5,7,T5a,True,,,
720575940610141902,left,T4b,270,1,-8,-5,-3,T4b,True,,,
720575940610176986,left,T4b,627,0,-1,-1,0,T4b,True,,,
720575940610178261,left,T4b,280,-6,-14,-1,-13,T4b,True,,,
720575940610188494,right,T5b,235,4,11,1,10,T5b,True,,,
720575940610195139,right,T5d,576,0,28,14,14,T5d,True,,,
720575940610213582,right,T5b,32,0,12,6,6,T5b,True,,,
720575940610235342,right,T5a,510,-2,11,7,4,T5a,True,,,
720575940610238510,right,T5d,605,3,15,4,11,T5d,True,,,
720575940610253410,right,T4a,236,-1,4,3,1,T4a,True,,,
720575940610282798,left,T5c,328,5,-9,-10,1,T5c,True,,,
720575940610287299,left,T4d,80,4,13,2,11,T4d,True,,,
720575940610294979,right,T5b,277,7,-3,-9,6,T5b,True,,,
720575940610303790,right,T4c,256,5,-20,-15,-5,T4c,True,,,
720575940610332740,left,T4b,630,4,8,0,8,T4b,True,,,
720575940610335698,left,T4c,7,-6,-6,3,-9,T4c,True,,,
720575940610345426,right,T4d,418,-2,15,9,6,T4d,True,,,
720575940610363972,right,T5c,702,-5,23,16,7,T5c,True,,,
720575940610364228,right,T4d,442,-5,25,17,8,T4d,True,,,
720575940610367044,right,T4a,41,-3,28,17,11,T4a,True,,,
720575940610367556,right,T4a,783,-4,28,18,10,T4a,True,,,
720575940610367812,right,T5b,781,-5,26,18,8,T5b,True,,,
720575940610377028,left,T4d,369,5,-5,-8,3,T4d,True,,,
720575940610382404,left,T5d,635,6,-6,-9,3,T5d,True,,,
720575940610395506,left,T5d,410,-2,-2,1,-3,T5d,True,,,
720575940610396718,right,T4b,76,-3,-4,1,-5,T4b,True,,,
720575940610397230,right,T5b,491,7,-1,-8,7,T5b,True,,,
720575940610397486,right,T5d,156,-9,1,9,-8,T5d,True,,,
720575940610400580,left,T4d,672,-8,11,13,-2,T4d,True,,,
720575940610406702,right,T5c,396,-1,10,6,4,T5c,True,,,
720575940610412078,left,T4d,648,1,7,2,5,T4d,True,,,
720575940610428099,right,T4d,546,3,6,0,6,T4d,True,,,
720575940610428484,left,T5c,551,-4,-9,-1,-8,T5c,True,,,
720575940610428996,left,T5b,428,-2,23,13,10,T5b,True,,,
720575940610470724,left,T4b,769,4,-27,-18,-9,T4b,True,,,
720575940610481528,right,T4d,563,5,-13,-12,-1,T4d,True,,,
720575940610492484,right,T4d,471,3,-26,-16,-10,T4d,True,,,
720575940610493560,right,T4b,344,-2,-15,-6,-9,T4b,True,,,
720575940610508334,right,T4c,220,2,-6,-5,-1,T4c,True,,,
720575940610514274,right,T4b,385,-3,-18,-6,-12,T4b,True,,,
720575940610515320,left,T5c,51,0,-19,-10,-9,T5c,True,,,
720575940610515698,right,T5b,196,-1,8,5,3,T5b,True,,,
720575940610532501,right,T4d,506,1,-12,-7,-5,T4d,True,,,
720575940610532757,right,T4a,230,2,9,2,7,T4a,True,,,
720575940610534702,left,T4a,233,4,-13,-11,-2,T4a,True,,,
720575940610535236,left,T4a,621,1,24,11,13,T4a,True,,,
720575940610537336,left,T5c,754,-1,-13,-6,-7,T5c,True,,,
720575940610539250,right,T4b,365,4,7,-1,8,T4b,True,,,
720575940610555204,right,T5a,337,-5,-6,2,-8,T5a,True,,,
720575940610557048,right,T5b,160,-2,20,12,8,T5b,True,,,
720575940610562424,right,T4d,335,2,8,2,6,T4d,True,,,
720575940610582392,right,T4b,738,-3,13,9,4,T4b,True,,,
720575940610583342,left,T5a,580,-2,-23,-10,-13,T5a,True,,,
720575940610584110,left,T5d,482,1,17,7,10,T5d,True,,,
720575940610585208,right,T4b,214,-5,3,6,-3,T4b,True,,,
720575940610585976,right,T4d,92,0,9,4,5,T4d,True,,,
720575940610587000,right,T5b,424,-3,-2,2,-4,T5b,True,,,
720575940610587972,right,T5b,616,-3,15,10,5,T5b,True,,,
720575940610622869,left,T4a,677,0,11,5,6,T4a,True,,,
720575940610623089,right,T4b,48,-4,-22,-7,-15,T4b,True,,,
