level,family,arm,root_id,stimulus,seed,peak_model_rate,integral_model_rate_s,peak_time_after_onset_s,sensory_peak_sum,trace_path
L1,sensitivity,lpi_half,720575940623047629,recede,17,0.0016120045242545699,0.0020987618314896547,1.415,1.1648941946681028,traces/0c745aa698af7330a72bfa3bdc1d5604a24c9a96dbe47976a2e008d0bef6a263.npz
L1,sensitivity,lpi_half,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/aaf8057f5a597ccbd23ec8f8f24d58e761a1bb6540b5656d6635d93c3e31a14b.npz
L1,sensitivity,lpi_half,720575940623047629,grating_0,17,0.0009546548447704251,0.0009258237885241336,1.08,1.146174012634744,traces/b2b2373f6ade09a09eeea8e95c5b8ddb1052a5b804bb36dc96721470aefd1578.npz
L1,sensitivity,lpi_half,720575940623047629,grating_90,17,0.0019429332230355533,0.0030777739493514306,1.005,2.8543823632108576,traces/4b5663e835db87036d0557d96b62843ecbf671a2078944589ec3cc1bb748bad5.npz
L1,sensitivity,lpi_half,720575940623047629,grating_180,17,0.002906161906793008,0.003570966959449591,2.0300000000000002,1.541651323931052,traces/c06306777fed4391186db583eeed82353acd772b4f8c460bcfe44e021a571faa.npz
L1,sensitivity,lpi_half,720575940623047629,grating_270,17,0.0010434925013136096,0.0011349933045179924,1.27,3.447923695815512,traces/f452faba5edcbd85b30e393ba5b9a0dc29f0ca7c03b75d19bbb0b02a67147dc9.npz
L1,sensitivity,lpi_double,720575940623047629,expand,17,0.0004952196635105428,0.00021005331994766618,0.33000000000000007,0.8738144556037374,traces/e9907c0e2f513e1cce10ec16492b9b47bdb0949fb6b55cf037693ace84c247df.npz
L1,sensitivity,lpi_double,720575940623047629,recede,17,0.001588301749117646,0.0020456911125164316,1.415,1.1648941946681028,traces/a190c1e36e2fbeb004236ff78144a6bbe68d58e3554310f234b61efb2252c081.npz
L1,sensitivity,lpi_double,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/28ad2e74e7cc001095f8f8b9a0040e094f7586c8b543d2be8360b4063be67189.npz
L1,sensitivity,lpi_double,720575940623047629,grating_0,17,0.0009545787609867523,0.0009257446753093183,1.08,1.146174012634744,traces/ed1cc9b8b67ec5b15217fa1c114b76511c3280e9d28e8cf1e153cf1046bd4b2a.npz
L1,sensitivity,lpi_double,720575940623047629,grating_90,17,0.0017695181080662654,0.002818010588594071,1.005,2.8543823632108576,traces/4376f2a72dfc1babb7af66ed4afcf0bb4f76fb3aa5a678f1edfe3eca3250a03d.npz
L1,sensitivity,lpi_double,720575940623047629,grating_180,17,0.002906161693246459,0.0035709667553209873,2.0300000000000002,1.541651323931052,traces/b6cde0165bd6c6126ef8765b0b9aa649d4e8360fcaebe265a6264fa53e1e30a6.npz
L1,sensitivity,lpi_double,720575940623047629,grating_270,17,0.0006864484988863611,0.0004901579877182606,0.2650000000000001,3.447923695815512,traces/630bca80314cb93afacd40eb20992b2ae1c9b7657a3d88e5fd93c023d40dfed2.npz
L1,sensitivity,dt_half,720575940623047629,expand,17,0.0004971243744489697,0.00023728255058032556,0.3275000000000001,0.8701058159827194,traces/453efba041afc76ca2a0bea9fb5c492f55641dc08f0df63e41beb9312678146f.npz
L1,sensitivity,dt_half,720575940623047629,recede,17,0.0015820722947069066,0.002080046864247536,1.415,1.1559059961490026,traces/07c2604579698981c0b5517ca4655d47e694d9038c155dc30f9f1a86e19665fd.npz
L1,sensitivity,dt_half,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/50d93434de06c41cb4b1a5f1e759bbed523cf6525c8fa50ec4e2b842e2bb79cf.npz
L1,sensitivity,dt_half,720575940623047629,grating_0,17,0.0009395646672842122,0.0009260500013319388,1.2999999999999998,1.1396469762551138,traces/79ff363eb2e07e27d02509d0b85e83ed064a1b06693009387aae773ace5fe8d7.npz
L1,sensitivity,dt_half,720575940623047629,grating_90,17,0.0018678969031780852,0.0029884336961122945,1.005,2.815210618087977,traces/4f9b2bd803743641ef3836410a011c5ab66a31f6f1247a1ccb0b998a3bf39519.npz
L1,sensitivity,dt_half,720575940623047629,grating_180,17,0.002865788056210099,0.0035675785848387643,2.0300000000000002,1.5442675859147166,traces/5d6aca801118966b8293518730e03971070e65c79cff44c80d315cea46021a3e.npz
L1,sensitivity,dt_half,720575940623047629,grating_270,17,0.0008955637339928448,0.0008983624456416072,1.2675,3.4002727945185187,traces/27391a1d0aefd75f4cb48ae25c6950446a4cc541ccc038c2be1d428554f24a2a.npz
L1,sensitivity,retained_norm,720575940623047629,expand,17,0.0012152222717820228,0.0005324264347785892,0.33000000000000007,0.8738144556037374,traces/f0bc1023a953920f446e87215a92e15a7fea5f0dee525fd427c99cea1d7d6b6d.npz
L1,sensitivity,retained_norm,720575940623047629,recede,17,0.0038811436303819286,0.0050112193239917205,1.415,1.1648941946681028,traces/b11510c943ac0f68043b3b8e6e0628c0c307118e11b325a19d28b5183e45739f.npz
L1,sensitivity,retained_norm,720575940623047629,dim,17,0.0,0.0,0.0,0.0,traces/c6f423064b8c381909309748d1285910ceb59300d2d78420c799146c38fa4953.npz
L1,sensitivity,retained_norm,720575940623047629,grating_0,17,0.002324444214489315,0.0022542350049036116,1.08,1.146174012634744,traces/834345270d69b3733070c2e05bda779d3afe97b5764687a0d8f80bbbcff3c3b9.npz
L1,sensitivity,retained_norm,720575940623047629,grating_90,17,0.0044860923736031715,0.00711925306829534,1.005,2.8543823632108576,traces/bace83a1ebb730004b8f76d27dc5cbc89354b8a6f0cb70e5edb2d70c5c0e2da3.npz
L1,sensitivity,retained_norm,720575940623047629,grating_180,17,0.0070765038491656254,0.008695304169755308,2.0300000000000002,1.541651323931052,traces/eea26a27ba805e0917c768ba6f48c433819a8456691f05a059c5d680803c15b9.npz
L1,sensitivity,retained_norm,720575940623047629,grating_270,17,0.0018306939326741714,0.001466214020477181,0.2650000000000001,3.447923695815512,traces/2442bb575d7cb113e5e78a8c805bfa4a25321e2f42ecc570e56ba3c17f45221a.npz
L1,intervention,route_remove,720575940623047629,expand,17,0.0,0.0,0.0,0.8738144556037374,traces/0ee9ef8073748b0e2ed6523ce1526690c498019e32cf4bd4a69047faa16f6e3f.npz
L1,intervention,route_remove,720575940623047629,recede,17,0.0,0.0,0.0,1.1648941946681028,traces/d5af41083ff5954e5bb71014236b1d7f76e65ff71c09b4cd24626eea2f6901b9.npz
L1,intervention,route_remove,720575940623047629,grating_0,17,0.0,0.0,0.0,1.146174012634744,traces/a0125787e93a4d291335f9d6f2e492a495ade7cf40458326d0a55e17b07e6a49.npz
L1,intervention,matched_route,720575940623047629,expand,17,0.0005189349812101967,0.00026851375904370474,0.33000000000000007,0.8738144556037374,traces/ef7709c1d6fcde3d3104a5fa0cfc13313579dc6800bcefc5dbe96ca0be6857c3.npz
L1,intervention,matched_route,720575940623047629,recede,17,0.0016134111612635396,0.0020978607431831053,1.415,1.1648941946681028,traces/af74ea7a3a00b1d9a0ded8a99e689ddbeba6c3e54d96ca928d2b0e92d1e71aca.npz
L1,intervention,matched_route,720575940623047629,grating_0,17,0.0009546294835092008,0.0009257974174525284,1.08,1.146174012634744,traces/8e9e1e6ba1eaf5b88825e48c769af7529dfd1793c8ab352e8f76088b487e3f63.npz
L1,intervention,lpi_remove,720575940623047629,expand,17,0.0005192581528303238,0.00026877373106594225,0.33000000000000007,0.8738144556037374,traces/4c3d411fc5638abc72853ba7338cc4f087e91f48a3b076b4d25277b40a986952.npz
L1,intervention,lpi_remove,720575940623047629,recede,17,0.0016188443470814228,0.0021139664102597417,1.415,1.1648941946681028,traces/1d87c5025cf19bb7e9b2e1a874f8e01950853b5898fa831a4d83f5a0621adeda.npz
L1,intervention,lpi_remove,720575940623047629,grating_0,17,0.0009546802060316494,0.0009258501595957385,1.08,1.146174012634744,traces/f1f97629de99d88fffa5ab0b4a8d00bfcc94619e5465c821581f2884795c09f6.npz
L1,intervention,output_silence,720575940623047629,expand,17,0.0,0.0,0.0,0.8738144556037374,traces/99421a1e61516454c971a866edb5479b48f116601e6bf6199f4ee733b42ea763.npz
L1,intervention,output_silence,720575940623047629,recede,17,0.0,0.0,0.0,1.1648941946681028,traces/fd6ab1e28a58f69948ced32679a1c2013f1be954538d5a45b912692b95575cdf.npz
L1,intervention,output_silence,720575940623047629,grating_0,17,0.0,0.0,0.0,1.146174012634744,traces/89708bc401459d27eb31b5903afb102ac06751617cc264de1c67777e52c2c20c.npz
L1,intervention,shuffle_space,720575940623047629,expand,17,0.0007394450794622676,0.00035283202213343546,0.75,0.8738144556037374,traces/0fbea53a72797b45f50a4e8323b6155fd140a8bae2724544365d7eda3edf44a7.npz
L1,intervention,shuffle_space,720575940623047629,expand,29,0.000821800355650629,0.00043648826815996213,0.835,0.8738144556037374,traces/1c850b90f2b9bba8e22eaed6a293dbb1d7f0c237faea646997258b645b0c2c90.npz
L1,intervention,shuffle_space,720575940623047629,expand,43,0.0009337905450331886,0.0004441225088464584,0.46499999999999986,0.8738144556037374,traces/e5dac34c6d82951091c2947811c21b6fc1aa6cf9376590d11a354c6411e23724.npz
L1,intervention,shuffle_space,720575940623047629,recede,17,0.001746906031395752,0.001778087130014534,1.71,1.1648941946681028,traces/31056815e3bd82c8046688f1661e63f24159c5805291d0b312ed579aeb00f6a4.npz
L1,intervention,shuffle_space,720575940623047629,recede,29,0.0013250712285015733,0.0015491883168872054,1.25,1.1648941946681028,traces/6828d4899bbc9ecd478421556ea708f2a9b730578b58f03acfc7aeac3c640178.npz
L1,intervention,shuffle_space,720575940623047629,recede,43,0.0014909871360213826,0.0015798603066602447,1.375,1.1648941946681028,traces/241c456cbead84270d11e609a78ce15fb0543eeec58f9a336132c42deeeeb438.npz
L1,intervention,shuffle_space,720575940623047629,grating_0,17,0.0007232048584634293,0.0010260170921117498,1.1099999999999999,1.146174012634744,traces/37a991fada9a7dd44355a19f22bbf43b1b09074a09cef11ff0f7d9c92c35ba9c.npz
L1,intervention,shuffle_space,720575940623047629,grating_0,29,0.0008356306431347347,0.0010251253514669764,1.835,1.146174012634744,traces/7518b7f036065e4c473928d161a779a2244d63693f5b3664381bab8d01d697f6.npz
L1,intervention,shuffle_space,720575940623047629,grating_0,43,0.0009698362371637869,0.0010266100402013365,1.125,1.146174012634744,traces/2664191bdbf9857b6fb6be83bcbea528841fc8c4def6144cefb27564c971acdc.npz
L1,intervention,sensory_lesion,720575940623047629,expand,17,0.0005086410111399115,0.00023884348544313017,0.33000000000000007,0.8738144556037374,traces/8a1d4c40480784f3ba87ff7a65f607e5be35d63ff55fb24a5f098958fc36921b.npz
L1,intervention,sensory_lesion,720575940623047629,recede,17,0.0014795999577442618,0.0017616911851255316,0.9699999999999998,1.1648941946681028,traces/86c410722383b6bd4610676fad13397cd736944268a7d1b98c80d5992423f013.npz
L1,intervention,sensory_lesion,720575940623047629,grating_0,17,0.0009546294835092008,0.0009257974174525284,1.08,1.146174012634744,traces/18d02f67781f55b34084ebbf92984f2c60cf843a872399fff604647c9487acd4.npz
L1,intervention,matched_sensory,720575940623047629,expand,17,0.0005075235283065331,0.0002384087181553898,0.33000000000000007,0.8738139881163354,traces/fb1c316c8d738e5e77f49a77b505b3605eb60d13bb3256b33a2f6af4aa397196.npz
L1,intervention,matched_sensory,720575940623047629,recede,17,0.0016042869711959426,0.0020811185660352836,1.415,1.1648941946681028,traces/537242a5d4fe159cd438e821c5c266cfb1a861f1ab944c10241c9c8a1a8cd5ab.npz
L1,intervention,matched_sensory,720575940623047629,grating_0,17,0.0009546294835092008,0.0009257974174525284,1.08,1.146174012634744,traces/8d223bd307a84846461befcaefc126f4813c80571d802d4565aa72487d33328e.npz
L1,primary,intact,720575940637088602,expand,17,0.0003142900334521272,0.0001673400669750642,0.565,0.9477442157942975,traces/eea193a7a9e8e28e2928d1ffbec59985e91a6ffdca1a2a5a725dbc9fc311ad5a.npz
L1,primary,intact,720575940637088602,recede,17,0.0020334952286984492,0.0020445128300851855,1.9700000000000002,1.5999511257863381,traces/2bc28042941295ab1c607727d4d97da4cce8de9e6d2e9263ae935702db20e971.npz
L1,primary,intact,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/eeac8e4ac5d3e037c8f99bdc632abac56feec61280a0c9a9abb565779106f129.npz
L1,primary,intact,720575940637088602,translate,17,0.0015582898469120737,0.0008147729548208106,1.3250000000000002,1.0419172747256367,traces/29a4588aeba481322ffd76ceb0fac447837d64de005b3d315011c6263baf97be.npz
L1,primary,intact,720575940637088602,grating_0,17,0.001560489529979085,0.0013947308497877092,1.3250000000000002,1.115160732878139,traces/07cbb4deff354f22e041f9e16ce58551a93d0ab97fae45fcb7430cc24c6c0419.npz
L1,primary,intact,720575940637088602,grating_90,17,0.0022795923485892646,0.0031957621254666106,1.19,2.833642737232293,traces/665edee8799e98353e280895d3590b76f7c73a3b46abc9e4cfa269714580fbf2.npz
L1,primary,intact,720575940637088602,grating_180,17,0.0017536152674042043,0.0022387112555865485,0.7850000000000001,1.6539334753205754,traces/d1bd5e8007ca5e40ff176cb85da29c562eb8a9369ca19808633ba2f10bcf0966.npz
L1,primary,intact,720575940637088602,grating_270,17,0.0013358592492792932,0.0016417959499802875,1.7199999999999998,3.352341006244494,traces/8ed318a14d4ca59ee439e2201c4206d145f9c0e9ebb13556c822e84dc5e18e13.npz
L1,primary,intact,720575940637088602,approach_20,17,0.0005299331114590588,0.0001113496885553425,0.41500000000000004,2.3811269578755354,traces/fd9818200e3eefd3fbaf451d35cafeaa3c8f665e16f71daee5fde7499947eba8.npz
L1,primary,intact,720575940637088602,approach_40,17,0.000487055280406928,0.00013720621409570543,0.7749999999999999,2.7140035183904763,traces/d7d4e4545c57710c7a10b5989373c8d7850fcdd1ecf732bce99951de427ebc58.npz
L1,primary,intact,720575940637088602,approach_80,17,0.00038427893539312065,0.00015906917096892607,1.5,2.7571510640916967,traces/d0f5ed9d5af28768ae0a23f2f7df96e550e5bb512240601c47da72d458710daf.npz
L1,primary,intact,720575940637088602,bright,17,0.00018029684117580342,3.431788125528417e-05,0.44499999999999984,1.163550922584096,traces/e85da21de80a1ba75d71bf44f0c07cef00bb5d7ac919a5e6c1a9bab66ee6d342.npz
L1,primary,intact,720575940637088602,small,17,0.0003142900334521272,0.00016734006320013895,0.565,0.7595886859358472,traces/cb334e692ed62705f3c6b4bf2ee67a262689bf41e21b995ee23b06b28b0ee837.npz
L1,primary,intact,720575940637088602,offset,17,0.00033512494828927643,0.00017145353374311534,2.8449999999999998,0.4921370577974428,traces/72c66f0543218f6e5173ac9a5d419264b8cfba0e8c42db2de573871bd9c93aed.npz
L1,primary,intact,720575940637088602,shuffle_time,17,0.003936884202365695,0.009005931566512162,1.6400000000000001,3.8695746862474043,traces/a7dd0638092a051148b3db2c2e2a7e56524e1806831e76d85188a1fbb08b32dc.npz
L1,primary,intact,720575940637088602,blank,17,0.0,0.0,0.0,0.0,traces/6e43f759eaa7ce7c7fc972134562d39cf82edf77869ba191893b3ea6f7a46329.npz
L1,sensitivity,spacing3,720575940637088602,expand,17,0.00036883753909980636,0.00012875046631269927,0.4950000000000001,1.3381788358135482,traces/c47d314f7ee924b11cbeea63bded4280395a150eca83296ff7b35395efa1a02b.npz
L1,sensitivity,spacing3,720575940637088602,recede,17,0.0027028466123966413,0.0020158718371784214,2.41,2.208509111802727,traces/680d55592c73fd3ebb9240ea6fc1f142fae3af6a21a48259bb607402d8b223f2.npz
L1,sensitivity,spacing3,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/7e2876e25eb325023c4b8acb4961f461dd6c338396df04b801b9e4c0ca2c8fbf.npz
L1,sensitivity,spacing3,720575940637088602,grating_0,17,0.0013253163599232997,0.0015758845742723086,1.495,0.9410120569257727,traces/b558f73c106eaa82c8678109f67bf26f0314d6d9e7e8f80fffe3ffda15904e09.npz
L1,sensitivity,spacing3,720575940637088602,grating_90,17,0.0023636236811202037,0.0030608023604976812,1.815,3.535896722258822,traces/ab4bcb335047a0671efd75a837132a63bcedb6554946c1838c83581161d451e4.npz
L1,sensitivity,spacing3,720575940637088602,grating_180,17,0.0015923604613650303,0.0022193836798307287,1.775,1.844713248318032,traces/6ac95f69586b723770d0bc5a89aea9b4151a7cee83716a38f0bb903fdaaaf640.npz
L1,sensitivity,spacing3,720575940637088602,grating_270,17,0.0012058503180065686,0.0014515956259516447,1.73,4.926966190467913,traces/04bdf5f26449d74f566e77755a7eaa8421692d723544d61ab3800d89ac6d7e1d.npz
L1,sensitivity,spacing7,720575940637088602,expand,17,0.0002650129667302822,0.00016293128899271442,1.2999999999999998,0.7054154810720172,traces/1b0a52aca229183b0f5c4eb95ce9ef24d73866da75ab6c89b96449199799534f.npz
L1,sensitivity,spacing7,720575940637088602,recede,17,0.0016179684265614988,0.0017384633234093017,1.54,1.2163173860676386,traces/a02bf5262a0051fde7d9765340e9ce110519dee48b3e650f57df265a6d28e13c.npz
L1,sensitivity,spacing7,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/0e1a8e8b7e1fffc313bbf73d5ef200343b883914b00bf9fb5742df32b9156421.npz
L1,sensitivity,spacing7,720575940637088602,grating_0,17,0.0008035308307811308,0.0005189875223511684,1.225,0.5194488451452068,traces/d180b71de397baab5a48071bfaa2f66995ff53007cc450f8e4397c17bb6afeeb.npz
L1,sensitivity,spacing7,720575940637088602,grating_90,17,0.002020000890242867,0.0026855369228591898,0.9750000000000001,1.7926957537371941,traces/4b2bf04a3e61d4712a04b009cfc090c626104cf1781266308e1590b3ce17ab3c.npz
L1,sensitivity,spacing7,720575940637088602,grating_180,17,0.0011764419537817054,0.0017967205635401721,0.5699999999999998,1.2408947472543184,traces/28ee4778d74a07cdc3d9eec4d8a9ab0daf6ece656f3155edc3c4ce7a35939834.npz
L1,sensitivity,spacing7,720575940637088602,grating_270,17,0.0013477644886007486,0.0015227986153604285,0.48999999999999977,2.070282871062564,traces/047860e596368a6dd23b6487705493a336d72fd7c01f7572d0f8476201da9d00.npz
L1,sensitivity,mirror,720575940637088602,expand,17,0.0010885906880414961,0.0009699254103191578,1.9,1.477988491333782,traces/a83a2ab0abac1695c2e3eb40c3f881eacd0c30068901946f8cf331f7b35b6619.npz
L1,sensitivity,mirror,720575940637088602,recede,17,0.0016849234846062601,0.0011636773525673379,1.98,1.1960272852459695,traces/e21b31eb3ae5a3b0aee8b537499a1bf6588cc1e26f45b47d705d6468ae30a995.npz
L1,sensitivity,mirror,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/e124ace1a4553cbdb0e047989cdaba5794afaa991a4d3d168cdbcf130b30538d.npz
L1,sensitivity,mirror,720575940637088602,grating_0,17,0.0014879131308555662,0.001394889753058059,1.87,1.0892907009668225,traces/fe3564f6b44c244cc0260228c9068fe74a7ee03cc922980405c8ba810618a84b.npz
L1,sensitivity,mirror,720575940637088602,grating_90,17,0.0022795923485892646,0.0031957621254666106,1.19,2.833642737232293,traces/4fbd9b193ce38a57a00fbac104268b1de29ebc04fc71e25e1424be77b70a2fb2.npz
L1,sensitivity,mirror,720575940637088602,grating_180,17,0.0018053593227371188,0.002238671735842869,1.4049999999999998,1.645495001615145,traces/a5e2a56c0c098fc1cc161e3773486930e4effcaf23cd691e3c247426402c6581.npz
L1,sensitivity,mirror,720575940637088602,grating_270,17,0.0013358592492792932,0.0016417959499802875,1.7199999999999998,3.352341006244494,traces/fcebc99f0489824dc1ba6e64de90e2a3387f9c0fe9439c5f5d5e4c8a32aef636.npz
L1,sensitivity,axes_minus45,720575940637088602,expand,17,0.0008809597363577852,0.000433557547435228,0.9199999999999999,0.8364204154463208,traces/af572cc3b9694a942c1a9f972be66e06f374be9d1858a75e3cd014c87bf0c432.npz
L1,sensitivity,axes_minus45,720575940637088602,recede,17,0.0014513424208236255,0.0017002915022012472,1.98,1.5407352796791933,traces/a0580af2dddb4dabd506a67dda2ac71d41368a7c93f4c7d6eccff79c25c54b2f.npz
L1,sensitivity,axes_minus45,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/8f2c494802555ba2811a5f384705a993a94612dafafcb413a220a4d86e1afca3.npz
L1,sensitivity,axes_minus45,720575940637088602,grating_0,17,0.003129481299051449,0.0045096841135759316,1.44,3.4524583003484244,traces/b2b661632130bc47191b15ae0a49eb099b043aec18eea416d3e130a6b9b897cd.npz
L1,sensitivity,axes_minus45,720575940637088602,grating_90,17,0.003315055688458312,0.005333263360348832,1.4899999999999998,3.716964887629314,traces/b50555aa50dc7d5a040d7591a5662b8855d945c0fa3917c7d9a50a408f96fd28.npz
L1,sensitivity,axes_minus45,720575940637088602,grating_180,17,0.002962010869690193,0.003791496112278101,1.27,4.833078972933908,traces/84cf61248213e6faf93f160d0db9b19cf456bdefa424922963b990c7279fb3c0.npz
L1,sensitivity,axes_minus45,720575940637088602,grating_270,17,0.0018776941921758983,0.0029577213225335493,1.0150000000000001,3.5516877216067626,traces/b46cf50d5253fb7c8b7b2754380a9e3bc32b4abfd19ebed78671facf0a51f23f.npz
L1,sensitivity,axes_plus45,720575940637088602,expand,17,0.0004408680295071015,0.00017587018004942704,0.5749999999999997,1.235485057075477,traces/b54192c0b1bbe2393b795d42fdfa74a7b15eca90f02fdc031ce896cf0d66c526.npz
L1,sensitivity,axes_plus45,720575940637088602,recede,17,0.0020572312390021445,0.0020788196227701497,1.9649999999999999,1.4004671572828227,traces/45f4760d405a64efa8d663c886db1d5eedb249ef5b532a21151c4db99fe58ee5.npz
L1,sensitivity,axes_plus45,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/f231fad0996744724d34e376808c0218be8ff5c73cfdc7039207b8a9a22d5a8a.npz
L1,sensitivity,axes_plus45,720575940637088602,grating_0,17,0.0028082421597830534,0.002960507310187932,1.2399999999999998,4.076713653329971,traces/15f63f634d8e826630e4c820bc70e8db70454255a90cb18b564fe45646f92405.npz
L1,sensitivity,axes_plus45,720575940637088602,grating_90,17,0.003158541912979307,0.004503074452458132,1.1349999999999998,3.0300007503192963,traces/f6ebf09010d89727c196eaf8502a5e47284dfc877f14509063adad6ba9c766e5.npz
L1,sensitivity,axes_plus45,720575940637088602,grating_180,17,0.0034639058319355753,0.0053406195620260555,1.045,4.237514429485789,traces/98d2159209a1d193306718011af351c1d31e776f6d2eb17bffa318ee226b9850.npz
L1,sensitivity,axes_plus45,720575940637088602,grating_270,17,0.002633976175706104,0.0037879891618571534,0.8799999999999999,4.277504888059386,traces/7016d3809047095e03912a45f3b41c8ef3fe66d2c5a25c6f822884a7cf955075.npz
L1,sensitivity,tau20ms,720575940637088602,expand,17,0.0002645334720041733,7.253161391697744e-05,0.45500000000000007,0.6277096683283268,traces/48d6a2b68a523ba204a0a35cfd2b664c2e752c9030437c6b9b5b52773a7a5742.npz
L1,sensitivity,tau20ms,720575940637088602,recede,17,0.001171253104250693,0.0008249744437339628,0.9750000000000001,1.0710132200354177,traces/f7f43608550e6ae836a3ed4d9581c3531b849cc44cecb987dfab9f33737c1e92.npz
L1,sensitivity,tau20ms,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/ee793ba2325afe60489011581f674fc825a958da1b45829eeece98a9ccc5c376.npz
L1,sensitivity,tau20ms,720575940637088602,grating_0,17,0.0013407075642620204,0.0005596105298939534,1.275,0.8210108833593541,traces/3ee79ab893a941c6b41c53986dcede7cb356a6b9c6f7d33297c6d907aaefb062.npz
L1,sensitivity,tau20ms,720575940637088602,grating_90,17,0.00185599497477304,0.001285560056605319,1.15,2.4406169342194373,traces/f74d997495c243af21c9cf9d0e30478a94251b61fbfa34a58d7b7bf8b0e6e808.npz
L1,sensitivity,tau20ms,720575940637088602,grating_180,17,0.0014384076653094426,0.0009002055165425336,0.7399999999999998,1.1374221912712277,traces/e4a2c3bc877c07634e8eccd2ba099592d012f18aa4880d9a65507963aa601f49.npz
L1,sensitivity,tau20ms,720575940637088602,grating_270,17,0.0011743836896277926,0.0006606632055428264,0.6749999999999998,2.967964128608102,traces/4b4da7ea10fde2be0ecfe9dda962221c3677f821a9f3ab1fe0e64389f5d171ed.npz
L1,sensitivity,tau100ms,720575940637088602,expand,17,0.0003927225481530647,0.0003045894249395161,1.0099999999999998,1.3623745810612906,traces/a70ab4c7599097bdb7a30d819fdb6c07d4343a192618537d18ac3cd9dbc09d67.npz
L1,sensitivity,tau100ms,720575940637088602,recede,17,0.0028999581442999164,0.003993563613675928,2.045,2.416766669137232,traces/b5f7a42cdb312923a43a0d0c5fe7bb4a2253abdb51e46056c2876a4c0bd074dc.npz
L1,sensitivity,tau100ms,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/11c1e0b4211615b5f30fa2068e4ad704a6858987d05eff308bb2399d3ddbe57d.npz
L1,sensitivity,tau100ms,720575940637088602,grating_0,17,0.002041104080070945,0.0026269046618682002,1.38,1.4446975557406418,traces/79d9ad8e983ecd2959a5e413770e448cf7c0483ec43d2931b5047dbd6df3483e.npz
L1,sensitivity,tau100ms,720575940637088602,grating_90,17,0.0033955058010370865,0.005816133568379253,1.2999999999999998,4.1667290150998735,traces/aed049db50167a981d9a477c130751220f5be9cfe636dc636a881936941c0bcb.npz
L1,sensitivity,tau100ms,720575940637088602,grating_180,17,0.0024080810956027296,0.004107101728919099,0.8500000000000001,2.5267614729552608,traces/d7f4179af07273f2a1f3de5880095e1220ffaf838acd1a06ed0d5c347971961f.npz
L1,sensitivity,tau100ms,720575940637088602,grating_270,17,0.0019845127662439167,0.0031432412488057206,1.9899999999999998,4.971666633695858,traces/26562f4160e1de3ef6154da9d784001ce353e28081bc0b36752c3a3499b0af79.npz
L1,sensitivity,gain_half,720575940637088602,expand,17,0.00016548417867163085,8.971191328408477e-05,0.565,0.9477442157942975,traces/04282afc3065185032316af0dc7bb925fe0ada8759af47161114ab3811a590c6.npz
L1,sensitivity,gain_half,720575940637088602,recede,17,0.001019949087279694,0.001030283086076846,1.9700000000000002,1.5999511257863381,traces/37b4f3c0ae65206448ec7ef564e8949dea456897df7d2d93fbba6b843391875f.npz
L1,sensitivity,gain_half,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/ba2351c9be7c78ae06ea4ba2aab9a20e1ed7280e20463391e0c8c5e2e6206e42.npz
L1,sensitivity,gain_half,720575940637088602,grating_0,17,0.0007802447650714369,0.0006973654846236579,1.3250000000000002,1.115160732878139,traces/01a4e2fc531da0a202bea647640c4cd94ad5ea0ae0e88b74b7a4c1e00120d24b.npz
L1,sensitivity,gain_half,720575940637088602,grating_90,17,0.001172340071932515,0.0016609134453517244,1.19,2.833642737232293,traces/0939a04a5da65fe4ed1f87b30bccc8c1397735d3e5a470d5a0a48fd202988f2f.npz
L1,sensitivity,gain_half,720575940637088602,grating_180,17,0.0008768076926363434,0.0011193787688221768,0.7850000000000001,1.6539334753205754,traces/9ca6adbd488f9823ad1514ab92422fb0c0c8dacfecace4e082c1a43959fe9c62.npz
L1,sensitivity,gain_half,720575940637088602,grating_270,17,0.0007066160209861888,0.0008957664742145721,1.7199999999999998,3.352341006244494,traces/ae8159f2b95ecaec955aa6fff798369a38848c6952da1d2ea28c10953765485d.npz
L1,sensitivity,gain_double,720575940637088602,expand,17,0.0005622336592252855,0.00029315410773596474,0.56,0.9477442157942975,traces/a76b35475f642757b12af24405e76d69e1e8b32d55441f190745975b9093b699.npz
L1,sensitivity,gain_double,720575940637088602,recede,17,0.004041378673953144,0.004025696845094359,1.9700000000000002,1.5999511257863381,traces/e0807764404a74eba408c87f55defbacc84d52475157ab6f17d6c58cc97e53b3.npz
L1,sensitivity,gain_double,720575940637088602,dim,17,0.0,0.0,0.0,0.0,traces/4dba313002c214061b1a0f156ad5cb22f36fa0d0821b5be440ed548a3a332e22.npz
